frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
25, 0, 0.801, 0.98, 1, 0.55, 0.45, 1.51, 0.00, 0.00, 0.00, 0.07, 2.60, 1.31, 0.95, 0.39, 0.20, 0.00, 0.00, 0.07, 0.75, 0.41, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26, 0, 0.834, 0.98, 1, 0.57, 0.47, 1.48, 0.00, 0.00, 0.00, 0.09, 2.62, 1.34, 1.00, 0.39, 0.19, 0.00, 0.00, 0.03, 0.75, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27, 0, 0.868, 0.98, 1, 0.56, 0.53, 1.55, 0.00, 0.00, 0.00, 0.14, 2.68, 1.40, 1.04, 0.41, 0.15, 0.00, 0.00, 0.01, 0.80, 0.56, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28, 0, 0.901, 0.98, 1, 0.54, 0.56, 1.59, 0.00, 0.00, 0.00, 0.17, 2.75, 1.50, 1.08, 0.37, 0.07, 0.00, 0.00, 0.00, 0.90, 0.56, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29, 0, 0.934, 0.98, 1, 0.55, 0.57, 1.68, 0.00, 0.00, 0.00, 0.19, 2.81, 1.61, 1.14, 0.36, 0.03, 0.00, 0.00, 0.00, 0.96, 0.46, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30, 0, 0.968, 0.98, 1, 0.56, 0.50, 1.66, 0.00, 0.00, 0.00, 0.17, 2.84, 1.67, 1.16, 0.36, 0.00, 0.00, 0.00, 0.05, 0.84, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31, 0, 1.001, 0.98, 1, 0.62, 0.57, 1.71, 0.00, 0.00, 0.00, 0.12, 2.84, 1.69, 1.11, 0.38, 0.00, 0.00, 0.00, 0.05, 0.70, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32, 0, 1.034, 0.98, 1, 0.64, 0.60, 1.75, 0.00, 0.00, 0.00, 0.10, 2.87, 1.69, 1.00, 0.39, 0.00, 0.00, 0.02, 0.05, 0.54, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33, 0, 1.068, 0.98, 1, 0.71, 0.71, 1.77, 0.00, 0.00, 0.00, 0.08, 2.82, 1.70, 0.99, 0.35, 0.00, 0.00, 0.06, 0.00, 0.58, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34, 0, 1.101, 0.98, 1, 0.72, 0.60, 1.78, 0.00, 0.00, 0.00, 0.06, 2.89, 1.74, 1.07, 0.39, 0.00, 0.00, 0.12, 0.01, 0.63, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35, 0, 1.134, 0.98, 1, 0.74, 0.49, 1.74, 0.00, 0.00, 0.00, 0.03, 2.93, 1.77, 1.08, 0.36, 0.00, 0.00, 0.13, 0.01, 0.73, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36, 0, 1.168, 0.98, 1, 0.71, 0.41, 1.72, 0.00, 0.00, 0.00, 0.00, 2.99, 1.80, 1.07, 0.35, 0.00, 0.00, 0.13, 0.01, 0.80, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37, 0, 1.201, 0.98, 1, 0.68, 0.45, 1.70, 0.00, 0.00, 0.00, 0.01, 2.96, 1.78, 0.98, 0.29, 0.00, 0.00, 0.12, 0.00, 0.72, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
38, 0, 1.235, 0.98, 1, 0.61, 0.56, 1.70, 0.00, 0.00, 0.00, 0.03, 2.91, 1.77, 1.02, 0.21, 0.03, 0.00, 0.18, 0.00, 0.71, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
39, 0, 1.268, 0.98, 1, 0.53, 0.50, 1.71, 0.00, 0.00, 0.00, 0.06, 2.93, 1.72, 1.10, 0.19, 0.12, 0.00, 0.18, 0.00, 0.74, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40, 0, 1.301, 0.98, 1, 0.46, 0.44, 1.68, 0.00, 0.02, 0.00, 0.05, 2.96, 1.71, 1.14, 0.20, 0.33, 0.00, 0.17, 0.00, 0.80, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41, 0, 1.335, 0.98, 1, 0.46, 0.34, 1.64, 0.00, 0.04, 0.00, 0.03, 3.10, 1.72, 1.14, 0.23, 0.45, 0.00, 0.11, 0.19, 0.89, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42, 0, 1.368, 0.98, 1, 0.47, 0.34, 1.59, 0.00, 0.05, 0.00, 0.00, 3.15, 1.76, 1.15, 0.14, 0.43, 0.00, 0.06, 0.51, 1.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
43, 0, 1.401, 0.98, 1, 0.42, 0.22, 1.54, 0.00, 0.08, 0.00, 0.00, 3.20, 1.74, 1.26, 0.03, 0.31, 0.00, 0.02, 0.88, 1.45, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
44, 0, 1.435, 0.98, 1, 0.34, 0.22, 1.55, 0.00, 0.09, 0.00, 0.00, 3.21, 1.72, 1.31, 0.00, 0.25, 0.00, 0.00, 1.11, 1.76, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
45, 0, 1.468, 0.98, 1, 0.33, 0.22, 1.56, 0.00, 0.08, 0.00, 0.00, 3.22, 1.66, 1.19, 0.00, 0.22, 0.00, 0.00, 1.22, 1.78, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
46, 0, 1.502, 0.98, 1, 0.39, 0.38, 1.60, 0.00, 0.03, 0.00, 0.02, 3.20, 1.63, 1.13, 0.00, 0.22, 0.00, 0.00, 1.24, 1.63, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
47, 0, 1.535, 0.98, 1, 0.48, 0.36, 1.59, 0.00, 0.00, 0.00, 0.02, 3.13, 1.58, 1.13, 0.00, 0.13, 0.00, 0.00, 1.25, 1.42, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
48, 0, 1.568, 0.98, 1, 0.44, 0.41, 1.59, 0.00, 0.02, 0.00, 0.03, 3.11, 1.61, 1.18, 0.00, 0.15, 0.00, 0.00, 1.24, 1.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
49, 0, 1.602, 0.98, 1, 0.42, 0.48, 1.63, 0.00, 0.05, 0.00, 0.04, 3.12, 1.65, 1.19, 0.00, 0.08, 0.00, 0.00, 1.31, 1.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
50, 0, 1.635, 0.98, 1, 0.43, 0.57, 1.65, 0.00, 0.12, 0.00, 0.11, 3.16, 1.69, 1.21, 0.00, 0.12, 0.03, 0.00, 1.27, 1.37, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
51, 0, 1.668, 0.93, 1, 0.50, 0.58, 1.62, 0.00, 0.12, 0.00, 0.11, 3.16, 1.70, 1.17, 0.00, 0.12, 0.10, 0.00, 1.28, 1.33, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
52, 0, 1.702, 0.98, 1, 0.53, 0.56, 1.57, 0.00, 0.11, 0.00, 0.09, 3.16, 1.72, 1.15, 0.00, 0.16, 0.15, 0.00, 1.22, 1.31, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
53, 0, 1.735, 0.98, 1, 0.50, 0.62, 1.58, 0.00, 0.05, 0.00, 0.06, 3.10, 1.72, 1.09, 0.00, 0.13, 0.17, 0.00, 1.20, 1.23, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
54, 0, 1.768, 0.98, 1, 0.49, 0.68, 1.59, 0.00, 0.07, 0.00, 0.05, 3.05, 1.73, 1.03, 0.00, 0.15, 0.16, 0.00, 1.11, 1.20, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
55, 0, 1.802, 0.98, 1, 0.49, 0.59, 1.63, 0.00, 0.08, 0.00, 0.04, 3.07, 1.75, 1.00, 0.00, 0.20, 0.12, 0.00, 0.98, 1.19, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
56, 0, 1.835, 0.98, 1, 0.45, 0.57, 1.59, 0.08, 0.07, 0.00, 0.00, 3.10, 1.82, 0.92, 0.00, 0.20, 0.08, 0.00, 0.91, 1.35, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
57, 0, 1.869, 0.88, 1, 0.40, 0.52, 1.61, 0.17, 0.03, 0.00, 0.00, 2.98, 1.87, 0.84, 0.00, 0.22, 0.03, 0.00, 0.71, 1.63, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
58, 0, 1.902, 0.88, 1, 0.33, 0.64, 1.54, 0.42, 0.00, 0.00, 0.00, 2.78, 1.83, 0.67, 0.00, 0.29, 0.01, 0.00, 0.48, 1.86, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
59, 0, 1.935, 0.88, 1, 0.30, 0.49, 1.52, 0.56, 0.00, 0.00, 0.00, 2.54, 1.73, 0.59, 0.00, 0.52, 0.00, 0.00, 0.19, 1.90, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
60, 0, 1.969, 0.88, 1, 0.24, 0.31, 1.47, 0.57, 0.00, 0.00, 0.00, 2.45, 1.62, 0.46, 0.00, 0.59, 0.00, 0.00, 0.04, 1.80, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
61, 0, 2.002, 0.88, 1, 0.31, 0.15, 1.46, 0.39, 0.00, 0.00, 0.00, 2.38, 1.59, 0.39, 0.00, 0.66, 0.09, 0.06, 0.00, 1.64, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
62, 0, 2.035, 0.88, 1, 0.32, 0.16, 1.51, 0.26, 0.00, 0.00, 0.00, 2.48, 1.56, 0.34, 0.00, 0.54, 0.26, 0.11, 0.00, 1.54, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
63, 0, 2.069, 0.88, 1, 0.30, 0.16, 1.52, 0.16, 0.03, 0.00, 0.03, 2.66, 1.61, 0.50, 0.00, 0.49, 0.39, 0.11, 0.00, 1.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
64, 0, 2.102, 0.88, 1, 0.28, 0.08, 1.54, 0.10, 0.22, 0.00, 0.11, 2.93, 1.73, 0.74, 0.00, 0.28, 0.49, 0.06, 0.14, 1.25, 0.59, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
65, 0, 2.135, 0.88, 1, 0.37, 0.08, 1.46, 0.01, 0.46, 0.00, 0.21, 3.14, 1.89, 1.01, 0.00, 0.14, 0.49, 0.00, 0.38, 0.96, 1.34, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
66, 0, 2.169, 0.88, 1, 0.52, 0.22, 1.34, 0.00, 0.65, 0.00, 0.23, 3.25, 2.04, 1.28, 0.00, 0.03, 0.55, 0.00, 0.62, 0.68, 2.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
67, 0, 2.202, 0.88, 1, 0.51, 0.26, 1.33, 0.00, 0.64, 0.00, 0.15, 3.29, 2.14, 1.45, 0.00, 0.00, 0.55, 0.00, 0.71, 0.40, 2.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
68, 0, 2.236, 0.88, 1, 0.55, 0.18, 1.36, 0.00, 0.51, 0.00, 0.05, 3.25, 2.20, 1.55, 0.00, 0.00, 0.61, 0.00, 0.50, 0.18, 1.78, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
69, 0, 2.269, 0.98, 1, 0.64, 0.08, 1.56, 0.00, 0.38, 0.00, 0.00, 3.11, 2.21, 1.46, 0.00, 0.00, 0.55, 0.00, 0.27, 0.09, 1.38, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
70, 0, 2.302, 0.98, 1, 0.70, 0.10, 1.61, 0.00, 0.27, 0.00, 0.00, 2.96, 2.17, 1.38, 0.00, 0.00, 0.47, 0.00, 0.04, 0.00, 0.93, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
