frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11, 0, 0.334, 0.98, 1, 2.92, 3.12, 1.07, 1.26, 0.00, 1.53, 0.00, 0.00, 0.00, 0.00, 0.00, 1.97, 0.42, 0.00, 0.54, 1.00, 0.04, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 2.87, 3.04, 1.06, 1.26, 0.00, 1.55, 0.00, 0.00, 0.00, 0.00, 0.00, 1.98, 0.48, 0.00, 0.51, 1.05, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
13, 0, 0.400, 0.98, 1, 2.85, 3.03, 1.01, 1.31, 0.00, 1.48, 0.00, 0.00, 0.00, 0.00, 0.00, 2.02, 0.48, 0.00, 0.45, 1.03, 0.02, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
14, 0, 0.434, 0.98, 1, 2.77, 3.07, 0.93, 1.43, 0.00, 1.38, 0.00, 0.00, 0.00, 0.00, 0.00, 2.04, 0.58, 0.00, 0.36, 0.97, 0.02, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
15, 0, 0.467, 0.98, 1, 2.74, 3.12, 0.81, 1.44, 0.00, 1.30, 0.00, 0.00, 0.00, 0.00, 0.00, 2.02, 0.53, 0.00, 0.34, 0.92, 0.09, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
16, 0, 0.501, 0.93, 1, 2.70, 3.17, 0.71, 1.48, 0.00, 1.31, 0.00, 0.00, 0.00, 0.00, 0.00, 1.88, 0.51, 0.00, 0.37, 0.88, 0.13, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
17, 0, 0.534, 0.93, 1, 2.68, 3.06, 0.65, 1.50, 0.00, 1.36, 0.00, 0.00, 0.00, 0.00, 0.00, 1.85, 0.46, 0.00, 0.39, 0.90, 0.18, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
18, 0, 0.567, 0.98, 1, 2.64, 2.94, 0.60, 1.52, 0.00, 1.30, 0.00, 0.00, 0.00, 0.00, 0.00, 1.80, 0.44, 0.00, 0.36, 0.89, 0.19, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
19, 0, 0.601, 0.93, 1, 2.55, 2.77, 0.65, 1.48, 0.00, 1.17, 0.00, 0.00, 0.00, 0.00, 0.00, 1.84, 0.49, 0.00, 0.35, 0.87, 0.15, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
20, 0, 0.634, 0.93, 1, 2.54, 2.74, 0.73, 1.39, 0.00, 1.17, 0.00, 0.00, 0.00, 0.00, 0.00, 1.76, 0.50, 0.00, 0.37, 0.75, 0.10, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
21, 0, 0.667, 0.98, 1, 2.49, 2.70, 0.87, 1.33, 0.00, 1.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.72, 0.52, 0.00, 0.40, 0.66, 0.02, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
22, 0, 0.701, 0.93, 1, 2.57, 2.69, 0.96, 1.21, 0.00, 1.32, 0.00, 0.00, 0.00, 0.00, 0.00, 1.75, 0.52, 0.00, 0.42, 0.68, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
23, 0, 0.734, 0.93, 1, 2.56, 2.66, 0.99, 1.06, 0.00, 1.34, 0.00, 0.00, 0.00, 0.00, 0.00, 1.80, 0.54, 0.00, 0.39, 0.75, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
24, 0, 0.767, 0.98, 1, 2.59, 2.72, 0.98, 0.95, 0.00, 1.30, 0.00, 0.00, 0.00, 0.00, 0.00, 1.86, 0.56, 0.00, 0.35, 0.82, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
25, 0, 0.801, 0.93, 1, 2.55, 2.73, 1.04, 0.84, 0.00, 1.44, 0.00, 0.00, 0.00, 0.00, 0.00, 1.74, 0.66, 0.00, 0.28, 0.76, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
26, 0, 0.834, 0.98, 1, 2.55, 2.76, 1.07, 0.88, 0.00, 1.44, 0.00, 0.00, 0.00, 0.00, 0.00, 1.71, 0.70, 0.01, 0.30, 0.81, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
27, 0, 0.868, 0.93, 1, 2.57, 2.75, 1.11, 1.02, 0.00, 1.42, 0.00, 0.00, 0.00, 0.00, 0.00, 1.70, 0.76, 0.03, 0.36, 0.78, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
28, 0, 0.901, 0.93, 1, 2.59, 2.87, 1.09, 1.24, 0.00, 1.38, 0.00, 0.00, 0.00, 0.00, 0.00, 1.77, 0.79, 0.03, 0.40, 0.84, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
29, 0, 0.934, 0.93, 1, 2.69, 2.97, 1.17, 1.37, 0.00, 1.49, 0.00, 0.00, 0.00, 0.00, 0.00, 1.76, 0.77, 0.02, 0.36, 0.84, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
30, 0, 0.968, 0.93, 1, 2.74, 3.07, 1.21, 1.42, 0.00, 1.62, 0.00, 0.00, 0.00, 0.00, 0.00, 1.79, 0.73, 0.02, 0.22, 0.92, 0.01, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
31, 0, 1.001, 0.98, 1, 2.77, 3.11, 1.25, 1.45, 0.00, 1.71, 0.00, 0.00, 0.00, 0.00, 0.00, 1.76, 0.68, 0.02, 0.16, 1.03, 0.01, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
32, 0, 1.034, 0.93, 1, 2.77, 3.21, 1.32, 1.39, 0.00, 1.73, 0.00, 0.00, 0.00, 0.00, 0.00, 1.72, 0.76, 0.03, 0.10, 1.15, 0.01, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
33, 0, 1.068, 0.98, 1, 2.77, 3.30, 1.43, 1.26, 0.00, 1.80, 0.00, 0.00, 0.00, 0.00, 0.00, 1.66, 0.80, 0.04, 0.16, 1.22, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
34, 0, 1.101, 0.98, 1, 2.81, 3.40, 1.45, 1.17, 0.00, 1.68, 0.00, 0.00, 0.00, 0.00, 0.00, 1.68, 0.78, 0.05, 0.22, 1.20, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
35, 0, 1.134, 0.98, 1, 2.82, 3.37, 1.44, 1.08, 0.00, 1.70, 0.00, 0.00, 0.00, 0.00, 0.00, 1.68, 0.77, 0.08, 0.29, 1.19, 0.02, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
36, 0, 1.168, 0.98, 1, 2.79, 3.32, 1.42, 1.09, 0.00, 1.68, 0.00, 0.00, 0.00, 0.00, 0.00, 1.69, 0.82, 0.10, 0.28, 1.24, 0.02, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
37, 0, 1.201, 0.98, 1, 2.70, 3.34, 1.42, 1.12, 0.00, 1.73, 0.00, 0.00, 0.00, 0.00, 0.00, 1.67, 0.96, 0.12, 0.23, 1.32, 0.02, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
38, 0, 1.235, 0.98, 1, 2.58, 3.27, 1.38, 1.20, 0.00, 1.75, 0.00, 0.00, 0.00, 0.00, 0.00, 1.76, 1.04, 0.13, 0.15, 1.38, 0.04, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
39, 0, 1.268, 0.98, 1, 2.63, 3.29, 1.40, 1.28, 0.00, 1.70, 0.00, 0.00, 0.00, 0.00, 0.00, 1.74, 1.11, 0.10, 0.12, 1.32, 0.04, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
40, 0, 1.301, 0.98, 1, 2.70, 3.25, 1.53, 1.32, 0.00, 1.77, 0.00, 0.00, 0.00, 0.00, 0.00, 1.77, 1.13, 0.09, 0.15, 1.29, 0.04, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
41, 0, 1.335, 0.98, 1, 2.77, 3.39, 1.53, 1.27, 0.00, 1.72, 0.00, 0.00, 0.00, 0.00, 0.00, 1.74, 1.18, 0.07, 0.15, 1.26, 0.09, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
42, 0, 1.368, 0.98, 1, 2.75, 3.51, 1.47, 1.28, 0.00, 1.76, 0.00, 0.00, 0.00, 0.00, 0.00, 1.80, 1.20, 0.09, 0.23, 1.36, 0.12, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
43, 0, 1.401, 0.98, 1, 2.78, 3.56, 1.39, 1.24, 0.00, 1.74, 0.00, 0.00, 0.00, 0.00, 0.00, 1.78, 1.17, 0.10, 0.20, 1.37, 0.12, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
44, 0, 1.435, 0.98, 1, 2.80, 3.53, 1.48, 1.27, 0.00, 1.78, 0.00, 0.00, 0.00, 0.00, 0.00, 1.82, 1.09, 0.13, 0.23, 1.39, 0.04, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
45, 0, 1.468, 0.98, 1, 2.77, 3.53, 1.46, 1.22, 0.00, 1.69, 0.00, 0.00, 0.00, 0.00, 0.00, 1.86, 1.07, 0.18, 0.14, 1.34, 0.01, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
46, 0, 1.502, 0.98, 1, 2.69, 3.54, 1.42, 1.25, 0.00, 1.61, 0.00, 0.00, 0.00, 0.00, 0.00, 1.94, 1.12, 0.23, 0.12, 1.41, 0.01, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
47, 0, 1.535, 0.98, 1, 2.61, 3.46, 1.36, 1.30, 0.00, 1.57, 0.00, 0.00, 0.00, 0.00, 0.00, 1.92, 1.07, 0.24, 0.14, 1.48, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
48, 0, 1.568, 0.98, 1, 2.63, 3.38, 1.44, 1.32, 0.00, 1.67, 0.00, 0.00, 0.00, 0.00, 0.00, 1.94, 1.06, 0.23, 0.12, 1.53, 0.06, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
49, 0, 1.602, 0.98, 1, 2.69, 3.33, 1.57, 1.22, 0.00, 1.69, 0.00, 0.00, 0.00, 0.00, 0.00, 1.95, 1.10, 0.19, 0.14, 1.47, 0.06, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
50, 0, 1.635, 0.98, 1, 2.80, 3.44, 1.66, 1.27, 0.00, 1.49, 0.00, 0.00, 0.00, 0.00, 0.00, 1.96, 1.20, 0.11, 0.13, 1.43, 0.21, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
51, 0, 1.668, 0.93, 1, 2.85, 3.35, 1.64, 1.20, 0.00, 1.18, 0.00, 0.00, 0.00, 0.00, 0.00, 1.95, 1.24, 0.04, 0.19, 1.40, 0.44, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
52, 0, 1.702, 0.93, 1, 2.84, 3.22, 1.50, 1.28, 0.00, 0.86, 0.00, 0.00, 0.00, 0.00, 0.00, 1.95, 1.19, 0.00, 0.13, 1.35, 0.77, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
53, 0, 1.735, 0.93, 1, 2.95, 3.04, 1.46, 1.28, 0.00, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 1.94, 1.16, 0.00, 0.13, 1.22, 0.90, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
54, 0, 1.768, 0.93, 1, 2.84, 3.15, 1.44, 1.49, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 1.93, 1.08, 0.00, 0.19, 1.24, 0.77, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
55, 0, 1.802, 0.93, 1, 2.73, 3.38, 1.44, 1.87, 0.00, 0.11, 0.00, 0.00, 0.00, 0.03, 0.00, 1.92, 0.97, 0.00, 0.33, 1.25, 0.47, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
56, 0, 1.835, 0.93, 1, 2.45, 3.67, 1.30, 2.13, 0.00, 0.18, 0.00, 0.00, 0.00, 0.06, 0.00, 1.92, 0.90, 0.00, 0.43, 1.32, 0.20, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
57, 0, 1.869, 0.93, 1, 2.43, 3.85, 1.25, 2.37, 0.00, 0.34, 0.00, 0.00, 0.00, 0.13, 0.00, 1.82, 0.87, 0.00, 0.49, 1.24, 0.18, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
58, 0, 1.902, 0.93, 1, 2.51, 4.01, 1.28, 2.25, 0.00, 0.62, 0.00, 0.00, 0.00, 0.24, 0.00, 1.78, 0.91, 0.00, 0.50, 1.26, 0.37, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00
59, 0, 1.935, 0.93, 1, 2.60, 3.95, 1.36, 2.20, 0.00, 0.89, 0.00, 0.00, 0.00, 0.36, 0.00, 1.75, 0.88, 0.00, 0.45, 1.27, 0.40, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
60, 0, 1.969, 0.93, 1, 2.60, 3.78, 1.27, 1.93, 0.00, 0.99, 0.00, 0.00, 0.00, 0.39, 0.00, 1.74, 0.81, 0.00, 0.38, 1.32, 0.35, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
61, 0, 2.002, 0.93, 1, 2.58, 3.60, 1.16, 1.85, 0.00, 0.93, 0.00, 0.00, 0.00, 0.41, 0.00, 1.71, 0.71, 0.00, 0.34, 1.35, 0.26, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
62, 0, 2.035, 0.93, 1, 2.58, 3.52, 1.05, 1.78, 0.00, 0.65, 0.00, 0.00, 0.00, 0.39, 0.00, 1.70, 0.62, 0.00, 0.38, 1.43, 0.22, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
63, 0, 2.069, 0.93, 1, 2.68, 3.64, 1.12, 1.84, 0.00, 0.47, 0.00, 0.00, 0.00, 0.47, 0.00, 1.67, 0.60, 0.00, 0.39, 1.44, 0.14, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
64, 0, 2.102, 0.93, 1, 2.77, 3.65, 1.22, 1.74, 0.00, 0.30, 0.00, 0.00, 0.00, 0.49, 0.00, 1.62, 0.55, 0.00, 0.43, 1.35, 0.03, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
65, 0, 2.135, 0.93, 1, 2.75, 3.57, 1.24, 1.77, 0.00, 0.26, 0.00, 0.00, 0.00, 0.50, 0.00, 1.62, 0.61, 0.00, 0.42, 1.28, 0.02, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
66, 0, 2.169, 0.93, 1, 2.72, 3.48, 1.19, 1.71, 0.00, 0.31, 0.00, 0.00, 0.00, 0.48, 0.00, 1.61, 0.63, 0.00, 0.43, 1.22, 0.04, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
67, 0, 2.202, 0.93, 1, 2.60, 3.55, 1.14, 1.89, 0.00, 0.46, 0.00, 0.00, 0.00, 0.48, 0.00, 1.56, 0.63, 0.00, 0.40, 1.11, 0.02, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
68, 0, 2.236, 0.93, 1, 2.51, 3.61, 1.09, 1.82, 0.00, 0.69, 0.00, 0.00, 0.00, 0.55, 0.00, 1.50, 0.57, 0.00, 0.39, 0.96, 0.02, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
69, 0, 2.269, 0.93, 1, 2.46, 3.68, 1.09, 1.85, 0.00, 0.73, 0.00, 0.00, 0.00, 0.57, 0.00, 1.51, 0.51, 0.00, 0.35, 0.78, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
70, 0, 2.302, 0.93, 1, 2.40, 3.56, 1.07, 1.79, 0.00, 0.63, 0.00, 0.00, 0.00, 0.52, 0.00, 1.51, 0.51, 0.00, 0.31, 0.75, 0.01, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
